9,0.5,4,3.1429,8.2,1.0003
9,0.5,4,3.1429,10,1.2199
9,0.5,4,3.4286,1,0.11929
9,0.5,4,3.4286,2.8,0.33402
9,0.5,4,3.4286,4.6,0.54874
9,0.5,4,3.4286,6.4,0.76346
9,0.5,4,3.4286,8.2,0.97819
9,0.5,4,3.4286,10,1.1929
9,0.5,4,3.7143,1,0.11687
9,0.5,4,3.7143,2.8,0.32724
9,0.5,4,3.7143,4.6,0.5376
9,0.5,4,3.7143,6.4,0.74797
9,0.5,4,3.7143,8.2,0.95834
9,0.5,4,3.7143,10,1.1687
9,0.5,4,4,1,0.11468
9,0.5,4,4,2.8,0.3211
9,0.5,4,4,4.6,0.52751
9,0.5,4,4,6.4,0.73393
9,0.5,4,4,8.2,0.94035
9,0.5,4,4,10,1.1468
9,0.5,6,2,1,0.16752
9,0.5,6,2,2.8,0.46904
9,0.5,6,2,4.6,0.77057
9,0.5,6,2,6.4,1.0721
9,0.5,6,2,8.2,1.3736
9,0.5,6,2,10,1.6752
9,0.5,6,2.2857,1,0.16368
9,0.5,6,2.2857,2.8,0.4583
9,0.5,6,2.2857,4.6,0.75292
9,0.5,6,2.2857,6.4,1.0475
9,0.5,6,2.2857,8.2,1.3422
9,0.5,6,2.2857,10,1.6368
9,0.5,6,2.5714,1,0.16038
9,0.5,6,2.5714,2.8,0.44907
9,0.5,6,2.5714,4.6,0.73776
9,0.5,6,2.5714,6.4,1.0264
9,0.5,6,2.5714,8.2,1.3151
9,0.5,6,2.5714,10,1.6038
9,0.5,6,2.8571,1,0.1575
9,0.5,6,2.8571,2.8,0.441
9,0.5,6,2.8571,4.6,0.72451
9,0.5,6,2.8571,6.4,1.008
9,0.5,6,2.8571,8.2,1.2915
9,0.5,6,2.8571,10,1.575
9,0.5,6,3.1429,1,0.15495
9,0.5,6,3.1429,2.8,0.43385
9,0.5,6,3.1429,4.6,0.71276
9,0.5,6,3.1429,6.4,0.99166
9,0.5,6,3.1429,8.2,1.2706
9,0.5,6,3.1429,10,1.5495
9,0.5,6,3.4286,1,0.15266
9,0.5,6,3.4286,2.8,0.42744
9,0.5,6,3.4286,4.6,0.70223
9,0.5,6,3.4286,6.4,0.97701
9,0.5,6,3.4286,8.2,1.2518
9,0.5,6,3.4286,10,1.5266
9,0.5,6,3.7143,1,0.15059
9,0.5,6,3.7143,2.8,0.42164
9,0.5,6,3.7143,4.6,0.69269
9,0.5,6,3.7143,6.4,0.96375
9,0.5,6,3.7143,8.2,1.2348
9,0.5,6,3.7143,10,1.5059
9,0.5,6,4,1,0.1487
9,0.5,6,4,2.8,0.41635
9,0.5,6,4,4.6,0.684
9,0.5,6,4,6.4,0.95165
9,0.5,6,4,8.2,1.2193
9,0.5,6,4,10,1.487
9,0.5,8,2,1,0.18515
9,0.5,8,2,2.8,0.51842
9,0.5,8,2,4.6,0.85169
9,0.5,8,2,6.4,1.185
9,0.5,8,2,8.2,1.5182
9,0.5,8,2,10,1.8515
9,0.5,8,2.2857,1,0.18196
9,0.5,8,2.2857,2.8,0.50949
9,0.5,8,2.2857,4.6,0.83702
9,0.5,8,2.2857,6.4,1.1646
9,0.5,8,2.2857,8.2,1.4921
9,0.5,8,2.2857,10,1.8196
9,0.5,8,2.5714,1,0.17921
9,0.5,8,2.5714,2.8,0.50178
9,0.5,8,2.5714,4.6,0.82435
9,0.5,8,2.5714,6.4,1.1469
9,0.5,8,2.5714,8.2,1.4695
9,0.5,8,2.5714,10,1.7921
9,0.5,8,2.8571,1,0.17679
9,0.5,8,2.8571,2.8,0.495
9,0.5,8,2.8571,4.6,0.81322
9,0.5,8,2.8571,6.4,1.1314
9,0.5,8,2.8571,8.2,1.4496
9,0.5,8,2.8571,10,1.7679
9,0.5,8,3.1429,1,0.17463
9,0.5,8,3.1429,2.8,0.48897
9,0.5,8,3.1429,4.6,0.80331
9,0.5,8,3.1429,6.4,1.1176
9,0.5,8,3.1429,8.2,1.432
9,0.5,8,3.1429,10,1.7463
9,0.5,8,3.4286,1,0.17269
9,0.5,8,3.4286,2.8,0.48354
9,0.5,8,3.4286,4.6,0.79439
9,0.5,8,3.4286,6.4,1.1052
9,0.5,8,3.4286,8.2,1.4161
9,0.5,8,3.4286,10,1.7269
9,0.5,8,3.7143,1,0.17093
9,0.5,8,3.7143,2.8,0.47861
9,0.5,8,3.7143,4.6,0.78629
9,0.5,8,3.7143,6.4,1.094
9,0.5,8,3.7143,8.2,1.4016
9,0.5,8,3.7143,10,1.7093
9,0.5,8,4,1,0.16932
9,0.5,8,4,2.8,0.4741
9,0.5,8,4,4.6,0.77887
9,0.5,8,4,6.4,1.0836
9,0.5,8,4,8.2,1.3884
9,0.5,8,4,10,1.6932
9,0.5,10,2,1,0.19661
9,0.5,10,2,2.8,0.55051
9,0.5,10,2,4.6,0.90441
9,0.5,10,2,6.4,1.2583
9,0.5,10,2,8.2,1.6122
9,0.5,10,2,10,1.9661
9,0.5,10,2.2857,1,0.1939
9,0.5,10,2.2857,2.8,0.54291
9,0.5,10,2.2857,4.6,0.89193
9,0.5,10,2.2857,6.4,1.2409
9,0.5,10,2.2857,8.2,1.59
9,0.5,10,2.2857,10,1.939
9,0.5,10,2.5714,1,0.19154
9,0.5,10,2.5714,2.8,0.53633
9,0.5,10,2.5714,4.6,0.88111
9,0.5,10,2.5714,6.4,1.2259
9,0.5,10,2.5714,8.2,1.5707
9,0.5,10,2.5714,10,1.9154
9,0.5,10,2.8571,1,0.18947
9,0.5,10,2.8571,2.8,0.53052
9,0.5,10,2.8571,4.6,0.87158
9,0.5,10,2.8571,6.4,1.2126
9,0.5,10,2.8571,8.2,1.5537
9,0.5,10,2.8571,10,1.8947
9,0.5,10,3.1429,1,0.18762
9,0.5,10,3.1429,2.8,0.52535
9,0.5,10,3.1429,4.6,0.86307
9,0.5,10,3.1429,6.4,1.2008
9,0.5,10,3.1429,8.2,1.5385
9,0.5,10,3.1429,10,1.8762
9,0.5,10,3.4286,1,0.18595
9,0.5,10,3.4286,2.8,0.52067
9,0.5,10,3.4286,4.6,0.85539
9,0.5,10,3.4286,6.4,1.1901
9,0.5,10,3.4286,8.2,1.5248
9,0.5,10,3.4286,10,1.8595
9,0.5,10,3.7143,1,0.18444
9,0.5,10,3.7143,2.8,0.51642
9,0.5,10,3.7143,4.6,0.84841
9,0.5,10,3.7143,6.4,1.1804
9,0.5,10,3.7143,8.2,1.5124
9,0.5,10,3.7143,10,1.8444
9,0.5,10,4,1,0.18304
9,0.5,10,4,2.8,0.51252
9,0.5,10,4,4.6,0.842
9,0.5,10,4,6.4,1.1715
9,0.5,10,4,8.2,1.501
9,0.5,10,4,10,1.8304
9,0.5,12,2,1,0.20464
9,0.5,12,2,2.8,0.573
9,0.5,12,2,4.6,0.94136
9,0.5,12,2,6.4,1.3097
9,0.5,12,2,8.2,1.6781
9,0.5,12,2,10,2.0464
9,0.5,12,2.2857,1,0.20229
9,0.5,12,2.2857,2.8,0.5664
9,0.5,12,2.2857,4.6,0.93052
9,0.5,12,2.2857,6.4,1.2946
9,0.5,12,2.2857,8.2,1.6587
9,0.5,12,2.2857,10,2.0229
9,0.5,12,2.5714,1,0.20024
9,0.5,12,2.5714,2.8,0.56067
9,0.5,12,2.5714,4.6,0.9211
9,0.5,12,2.5714,6.4,1.2815
9,0.5,12,2.5714,8.2,1.642
9,0.5,12,2.5714,10,2.0024
9,0.5,12,2.8571,1,0.19843
9,0.5,12,2.8571,2.8,0.55561
9,0.5,12,2.8571,4.6,0.91279
9,0.5,12,2.8571,6.4,1.27
9,0.5,12,2.8571,8.2,1.6271
9,0.5,12,2.8571,10,1.9843
9,0.5,12,3.1429,1,0.19682
9,0.5,12,3.1429,2.8,0.55109
9,0.5,12,3.1429,4.6,0.90536
9,0.5,12,3.1429,6.4,1.2596
9,0.5,12,3.1429,8.2,1.6139
9,0.5,12,3.1429,10,1.9682
9,0.5,12,3.4286,1,0.19536
9,0.5,12,3.4286,2.8,0.547
9,0.5,12,3.4286,4.6,0.89864
9,0.5,12,3.4286,6.4,1.2503
9,0.5,12,3.4286,8.2,1.6019
9,0.5,12,3.4286,10,1.9536
9,0.5,12,3.7143,1,0.19403
9,0.5,12,3.7143,2.8,0.54328
9,0.5,12,3.7143,4.6,0.89252
9,0.5,12,3.7143,6.4,1.2418
9,0.5,12,3.7143,8.2,1.591
9,0.5,12,3.7143,10,1.9403
9,0.5,12,4,1,0.19281
9,0.5,12,4,2.8,0.53985
9,0.5,12,4,4.6,0.8869
9,0.5,12,4,6.4,1.234
9,0.5,12,4,8.2,1.581
9,0.5,12,4,10,1.9281
9,0.8,2,2,1,0.12034
9,0.8,2,2,2.8,0.33695
9,0.8,2,2,4.6,0.55355
9,0.8,2,2,6.4,0.77016
9,0.8,2,2,8.2,0.98677
9,0.8,2,2,10,1.2034
9,0.8,2,2.2857,1,0.11226
9,0.8,2,2.2857,2.8,0.31432
9,0.8,2,2.2857,4.6,0.51638
9,0.8,2,2.2857,6.4,0.71845
9,0.8,2,2.2857,8.2,0.92051
9,0.8,2,2.2857,10,1.1226
9,0.8,2,2.5714,1,0.10561
9,0.8,2,2.5714,2.8,0.29571
9,0.8,2,2.5714,4.6,0.48582
9,0.8,2,2.5714,6.4,0.67592
9,0.8,2,2.5714,8.2,0.86602
9,0.8,2,2.5714,10,1.0561
9,0.8,2,2.8571,1,0.10002
9,0.8,2,2.8571,2.8,0.28006
9,0.8,2,2.8571,4.6,0.4601
9,0.8,2,2.8571,6.4,0.64014
9,0.8,2,2.8571,8.2,0.82018
9,0.8,2,2.8571,10,1.0002
9,0.8,2,3.1429,1,0.095235
9,0.8,2,3.1429,2.8,0.26666
9,0.8,2,3.1429,4.6,0.43808
9,0.8,2,3.1429,6.4,0.6095
9,0.8,2,3.1429,8.2,0.78092
9,0.8,2,3.1429,10,0.95234
9,0.8,2,3.4286,1,0.091074
9,0.8,2,3.4286,2.8,0.25501
9,0.8,2,3.4286,4.6,0.41894
9,0.8,2,3.4286,6.4,0.58288
9,0.8,2,3.4286,8.2,0.74681
9,0.8,2,3.4286,10,0.91074
9,0.8,2,3.7143,1,0.087416
9,0.8,2,3.7143,2.8,0.24476
9,0.8,2,3.7143,4.6,0.40211
9,0.8,2,3.7143,6.4,0.55946
9,0.8,2,3.7143,8.2,0.71681
9,0.8,2,3.7143,10,0.87416
9,0.8,2,4,1,0.084165
9,0.8,2,4,2.8,0.23566
9,0.8,2,4,4.6,0.38716
9,0.8,2,4,6.4,0.53866
9,0.8,2,4,8.2,0.69016
9,0.8,2,4,10,0.84165
9,0.8,4,2,1,0.2194
9,0.8,4,2,2.8,0.61431
9,0.8,4,2,4.6,1.0092
9,0.8,4,2,6.4,1.4041
9,0.8,4,2,8.2,1.7991
9,0.8,4,2,10,2.194
9,0.8,4,2.2857,1,0.2119
9,0.8,4,2.2857,2.8,0.59333
9,0.8,4,2.2857,4.6,0.97475
9,0.8,4,2.2857,6.4,1.3562
9,0.8,4,2.2857,8.2,1.7376
9,0.8,4,2.2857,10,2.119
9,0.8,4,2.5714,1,0.20554
9,0.8,4,2.5714,2.8,0.5755
9,0.8,4,2.5714,4.6,0.94546
9,0.8,4,2.5714,6.4,1.3154
9,0.8,4,2.5714,8.2,1.6854
9,0.8,4,2.5714,10,2.0554
9,0.8,4,2.8571,1,0.20002
9,0.8,4,2.8571,2.8,0.56006
9,0.8,4,2.8571,4.6,0.9201
9,0.8,4,2.8571,6.4,1.2801
9,0.8,4,2.8571,8.2,1.6402
9,0.8,4,2.8571,10,2.0002
9,0.8,4,3.1429,1,0.19518
9,0.8,4,3.1429,2.8,0.54649
9,0.8,4,3.1429,4.6,0.89781
9,0.8,4,3.1429,6.4,1.2491
9,0.8,4,3.1429,8.2,1.6004
9,0.8,4,3.1429,10,1.9518
9,0.8,4,3.4286,1,0.19087
9,0.8,4,3.4286,2.8,0.53442
9,0.8,4,3.4286,4.6,0.87798
9,0.8,4,3.4286,6.4,1.2215
9,0.8,4,3.4286,8.2,1.5651
9,0.8,4,3.4286,10,1.9087
9,0.8,4,3.7143,1,0.18699
9,0.8,4,3.7143,2.8,0.52358
9,0.8,4,3.7143,4.6,0.86017
9,0.8,4,3.7143,6.4,1.1968
9,0.8,4,3.7143,8.2,1.5333
9,0.8,4,3.7143,10,1.8699
9,0.8,4,4,1,0.18348
9,0.8,4,4,2.8,0.51375
9,0.8,4,4,4.6,0.84402
9,0.8,4,4,6.4,1.1743
9,0.8,4,4,8.2,1.5046
9,0.8,4,4,10,1.8348
9,0.8,6,2,1,0.26802
9,0.8,6,2,2.8,0.75047
9,0.8,6,2,4.6,1.2329
9,0.8,6,2,6.4,1.7154
9,0.8,6,2,8.2,2.1978
9,0.8,6,2,10,2.6802
9,0.8,6,2.2857,1,0.26189
9,0.8,6,2.2857,2.8,0.73328
9,0.8,6,2.2857,4.6,1.2047
9,0.8,6,2.2857,6.4,1.6761
9,0.8,6,2.2857,8.2,2.1475
9,0.8,6,2.2857,10,2.6189
9,0.8,6,2.5714,1,0.25661
9,0.8,6,2.5714,2.8,0.71851
9,0.8,6,2.5714,4.6,1.1804
9,0.8,6,2.5714,6.4,1.6423
9,0.8,6,2.5714,8.2,2.1042
9,0.8,6,2.5714,10,2.5661
9,0.8,6,2.8571,1,0.252
9,0.8,6,2.8571,2.8,0.70561
9,0.8,6,2.8571,4.6,1.1592
9,0.8,6,2.8571,6.4,1.6128
9,0.8,6,2.8571,8.2,2.0664
9,0.8,6,2.8571,10,2.52
9,0.8,6,3.1429,1,0.24792
9,0.8,6,3.1429,2.8,0.69417
9,0.8,6,3.1429,4.6,1.1404
9,0.8,6,3.1429,6.4,1.5867
9,0.8,6,3.1429,8.2,2.0329
9,0.8,6,3.1429,10,2.4792
9,0.8,6,3.4286,1,0.24425
9,0.8,6,3.4286,2.8,0.68391
9,0.8,6,3.4286,4.6,1.1236
9,0.8,6,3.4286,6.4,1.5632
9,0.8,6,3.4286,8.2,2.0029
9,0.8,6,3.4286,10,2.4425
9,0.8,6,3.7143,1,0.24094
9,0.8,6,3.7143,2.8,0.67462
9,0.8,6,3.7143,4.6,1.1083
9,0.8,6,3.7143,6.4,1.542
9,0.8,6,3.7143,8.2,1.9757
9,0.8,6,3.7143,10,2.4094
9,0.8,6,4,1,0.23791
9,0.8,6,4,2.8,0.66616
9,0.8,6,4,4.6,1.0944
9,0.8,6,4,6.4,1.5226
9,0.8,6,4,8.2,1.9509
9,0.8,6,4,10,2.3791
9,0.8,8,2,1,0.29624
9,0.8,8,2,2.8,0.82948
9,0.8,8,2,4.6,1.3627
9,0.8,8,2,6.4,1.8959
9,0.8,8,2,8.2,2.4292
9,0.8,8,2,10,2.9624
9,0.8,8,2.2857,1,0.29114
9,0.8,8,2.2857,2.8,0.81519
9,0.8,8,2.2857,4.6,1.3392
9,0.8,8,2.2857,6.4,1.8633
9,0.8,8,2.2857,8.2,2.3873
9,0.8,8,2.2857,10,2.9114
9,0.8,8,2.5714,1,0.28673
9,0.8,8,2.5714,2.8,0.80284
9,0.8,8,2.5714,4.6,1.319
9,0.8,8,2.5714,6.4,1.8351
9,0.8,8,2.5714,8.2,2.3512
9,0.8,8,2.5714,10,2.8673
9,0.8,8,2.8571,1,0.28286
9,0.8,8,2.8571,2.8,0.792
9,0.8,8,2.8571,4.6,1.3011
9,0.8,8,2.8571,6.4,1.8103
9,0.8,8,2.8571,8.2,2.3194
9,0.8,8,2.8571,10,2.8286
9,0.8,8,3.1429,1,0.27941
9,0.8,8,3.1429,2.8,0.78235
9,0.8,8,3.1429,4.6,1.2853
9,0.8,8,3.1429,6.4,1.7882
9,0.8,8,3.1429,8.2,2.2912
9,0.8,8,3.1429,10,2.7941
9,0.8,8,3.4286,1,0.27631
9,0.8,8,3.4286,2.8,0.77366
9,0.8,8,3.4286,4.6,1.271
9,0.8,8,3.4286,6.4,1.7684
9,0.8,8,3.4286,8.2,2.2657
9,0.8,8,3.4286,10,2.7631
9,0.8,8,3.7143,1,0.27349
9,0.8,8,3.7143,2.8,0.76577
9,0.8,8,3.7143,4.6,1.2581
9,0.8,8,3.7143,6.4,1.7503
9,0.8,8,3.7143,8.2,2.2426
9,0.8,8,3.7143,10,2.7349
9,0.8,8,4,1,0.27091
9,0.8,8,4,2.8,0.75855
9,0.8,8,4,4.6,1.2462
9,0.8,8,4,6.4,1.7338
9,0.8,8,4,8.2,2.2215
9,0.8,8,4,10,2.7091
9,0.8,10,2,1,0.31458
9,0.8,10,2,2.8,0.88082
9,0.8,10,2,4.6,1.4471
9,0.8,10,2,6.4,2.0133
9,0.8,10,2,8.2,2.5795
9,0.8,10,2,10,3.1458
9,0.8,10,2.2857,1,0.31024
9,0.8,10,2.2857,2.8,0.86866
9,0.8,10,2.2857,4.6,1.4271
9,0.8,10,2.2857,6.4,1.9855
9,0.8,10,2.2857,8.2,2.5439
9,0.8,10,2.2857,10,3.1024
9,0.8,10,2.5714,1,0.30647
9,0.8,10,2.5714,2.8,0.85812
9,0.8,10,2.5714,4.6,1.4098
9,0.8,10,2.5714,6.4,1.9614
9,0.8,10,2.5714,8.2,2.5131
9,0.8,10,2.5714,10,3.0647
9,0.8,10,2.8571,1,0.30316
9,0.8,10,2.8571,2.8,0.84884
9,0.8,10,2.8571,4.6,1.3945
9,0.8,10,2.8571,6.4,1.9402
9,0.8,10,2.8571,8.2,2.4859
9,0.8,10,2.8571,10,3.0316
9,0.8,10,3.1429,1,0.3002
9,0.8,10,3.1429,2.8,0.84055
9,0.8,10,3.1429,4.6,1.3809
9,0.8,10,3.1429,6.4,1.9213
9,0.8,10,3.1429,8.2,2.4616
9,0.8,10,3.1429,10,3.002
9,0.8,10,3.4286,1,0.29753
9,0.8,10,3.4286,2.8,0.83308
9,0.8,10,3.4286,4.6,1.3686
9,0.8,10,3.4286,6.4,1.9042
9,0.8,10,3.4286,8.2,2.4397
9,0.8,10,3.4286,10,2.9753
9,0.8,10,3.7143,1,0.2951
9,0.8,10,3.7143,2.8,0.82627
9,0.8,10,3.7143,4.6,1.3575
9,0.8,10,3.7143,6.4,1.8886
9,0.8,10,3.7143,8.2,2.4198
9,0.8,10,3.7143,10,2.951
9,0.8,10,4,1,0.29287
9,0.8,10,4,2.8,0.82004
9,0.8,10,4,4.6,1.3472
9,0.8,10,4,6.4,1.8744
9,0.8,10,4,8.2,2.4015
9,0.8,10,4,10,2.9287
9,0.8,12,2,1,0.32743
9,0.8,12,2,2.8,0.9168
9,0.8,12,2,4.6,1.5062
9,0.8,12,2,6.4,2.0955
9,0.8,12,2,8.2,2.6849
9,0.8,12,2,10,3.2743
9,0.8,12,2.2857,1,0.32366
9,0.8,12,2.2857,2.8,0.90624
9,0.8,12,2.2857,4.6,1.4888
9,0.8,12,2.2857,6.4,2.0714
9,0.8,12,2.2857,8.2,2.654
9,0.8,12,2.2857,10,3.2366
9,0.8,12,2.5714,1,0.32038
9,0.8,12,2.5714,2.8,0.89707
9,0.8,12,2.5714,4.6,1.4738
9,0.8,12,2.5714,6.4,2.0504
9,0.8,12,2.5714,8.2,2.6271
9,0.8,12,2.5714,10,3.2038
9,0.8,12,2.8571,1,0.31749
9,0.8,12,2.8571,2.8,0.88898
9,0.8,12,2.8571,4.6,1.4605
9,0.8,12,2.8571,6.4,2.0319
9,0.8,12,2.8571,8.2,2.6034
9,0.8,12,2.8571,10,3.1749
9,0.8,12,3.1429,1,0.31491
9,0.8,12,3.1429,2.8,0.88174
9,0.8,12,3.1429,4.6,1.4486
9,0.8,12,3.1429,6.4,2.0154
9,0.8,12,3.1429,8.2,2.5822
9,0.8,12,3.1429,10,3.1491
9,0.8,12,3.4286,1,0.31257
9,0.8,12,3.4286,2.8,0.8752
9,0.8,12,3.4286,4.6,1.4378
9,0.8,12,3.4286,6.4,2.0005
9,0.8,12,3.4286,8.2,2.5631
9,0.8,12,3.4286,10,3.1257
9,0.8,12,3.7143,1,0.31044
9,0.8,12,3.7143,2.8,0.86924
9,0.8,12,3.7143,4.6,1.428
9,0.8,12,3.7143,6.4,1.9868
9,0.8,12,3.7143,8.2,2.5456
9,0.8,12,3.7143,10,3.1044
9,0.8,12,4,1,0.30849
9,0.8,12,4,2.8,0.86377
9,0.8,12,4,4.6,1.419
9,0.8,12,4,6.4,1.9743
9,0.8,12,4,8.2,2.5296
9,0.8,12,4,10,3.0849
9,1.1,2,2,1,0.16546
9,1.1,2,2,2.8,0.4633
9,1.1,2,2,4.6,0.76114
9,1.1,2,2,6.4,1.059
9,1.1,2,2,8.2,1.3568
9,1.1,2,2,10,1.6546
9,1.1,2,2.2857,1,0.15435
9,1.1,2,2.2857,2.8,0.43219
9,1.1,2,2.2857,4.6,0.71003
9,1.1,2,2.2857,6.4,0.98787
9,1.1,2,2.2857,8.2,1.2657
9,1.1,2,2.2857,10,1.5435
9,1.1,2,2.5714,1,0.14522
9,1.1,2,2.5714,2.8,0.40661
9,1.1,2,2.5714,4.6,0.668
9,1.1,2,2.5714,6.4,0.92939
9,1.1,2,2.5714,8.2,1.1908
9,1.1,2,2.5714,10,1.4522
9,1.1,2,2.8571,1,0.13753
9,1.1,2,2.8571,2.8,0.38508
9,1.1,2,2.8571,4.6,0.63264
9,1.1,2,2.8571,6.4,0.88019
9,1.1,2,2.8571,8.2,1.1277
9,1.1,2,2.8571,10,1.3753
9,1.1,2,3.1429,1,0.13095
9,1.1,2,3.1429,2.8,0.36665
9,1.1,2,3.1429,4.6,0.60236
9,1.1,2,3.1429,6.4,0.83806
9,1.1,2,3.1429,8.2,1.0738
9,1.1,2,3.1429,10,1.3095
9,1.1,2,3.4286,1,0.12523
9,1.1,2,3.4286,2.8,0.35064
9,1.1,2,3.4286,4.6,0.57605
9,1.1,2,3.4286,6.4,0.80146
9,1.1,2,3.4286,8.2,1.0269
9,1.1,2,3.4286,10,1.2523
9,1.1,2,3.7143,1,0.1202
9,1.1,2,3.7143,2.8,0.33655
9,1.1,2,3.7143,4.6,0.55291
9,1.1,2,3.7143,6.4,0.76926
9,1.1,2,3.7143,8.2,0.98561
9,1.1,2,3.7143,10,1.202
9,1.1,2,4,1,0.11573
9,1.1,2,4,2.8,0.32404
9,1.1,2,4,4.6,0.53235
9,1.1,2,4,6.4,0.74066
9,1.1,2,4,8.2,0.94896
9,1.1,2,4,10,1.1573
9,1.1,4,2,1,0.30167
9,1.1,4,2,2.8,0.84468
9,1.1,4,2,4.6,1.3877
9,1.1,4,2,6.4,1.9307
9,1.1,4,2,8.2,2.4737
9,1.1,4,2,10,3.0167
9,1.1,4,2.2857,1,0.29137
9,1.1,4,2.2857,2.8,0.81583
9,1.1,4,2.2857,4.6,1.3403
9,1.1,4,2.2857,6.4,1.8647
9,1.1,4,2.2857,8.2,2.3892
9,1.1,4,2.2857,10,2.9137
9,1.1,4,2.5714,1,0.28261
9,1.1,4,2.5714,2.8,0.79131
9,1.1,4,2.5714,4.6,1.3
9,1.1,4,2.5714,6.4,1.8087
9,1.1,4,2.5714,8.2,2.3174
9,1.1,4,2.5714,10,2.8261
9,1.1,4,2.8571,1,0.27503
9,1.1,4,2.8571,2.8,0.77008
9,1.1,4,2.8571,4.6,1.2651
9,1.1,4,2.8571,6.4,1.7602
9,1.1,4,2.8571,8.2,2.2552
9,1.1,4,2.8571,10,2.7503
9,1.1,4,3.1429,1,0.26837
9,1.1,4,3.1429,2.8,0.75143
9,1.1,4,3.1429,4.6,1.2345
9,1.1,4,3.1429,6.4,1.7176
9,1.1,4,3.1429,8.2,2.2006
9,1.1,4,3.1429,10,2.6837
9,1.1,4,3.4286,1,0.26244
9,1.1,4,3.4286,2.8,0.73483
9,1.1,4,3.4286,4.6,1.2072
9,1.1,4,3.4286,6.4,1.6796
9,1.1,4,3.4286,8.2,2.152
9,1.1,4,3.4286,10,2.6244
9,1.1,4,3.7143,1,0.25712
9,1.1,4,3.7143,2.8,0.71992
9,1.1,4,3.7143,4.6,1.1827
9,1.1,4,3.7143,6.4,1.6455
9,1.1,4,3.7143,8.2,2.1083
9,1.1,4,3.7143,10,2.5712
9,1.1,4,4,1,0.25229
9,1.1,4,4,2.8,0.70641
9,1.1,4,4,4.6,1.1605
9,1.1,4,4,6.4,1.6147
9,1.1,4,4,8.2,2.0688
9,1.1,4,4,10,2.5229
9,1.1,6,2,1,0.36853
9,1.1,6,2,2.8,1.0319
9,1.1,6,2,4.6,1.6953
9,1.1,6,2,6.4,2.3586
9,1.1,6,2,8.2,3.022
9,1.1,6,2,10,3.6853
9,1.1,6,2.2857,1,0.36009
9,1.1,6,2.2857,2.8,1.0083
9,1.1,6,2.2857,4.6,1.6564
9,1.1,6,2.2857,6.4,2.3046
